season,yr,mnth,hr,holiday,weekday,workingday,temp,atemp,hum,windspeed,cnt,key
summer,2012,8,14,0,3,1,30.5,34.0,0.46,0.1642,263,13761
summer,2012,8,15,0,3,1,30.5,34.0,0.46,0.1642,295,13762
summer,2012,8,16,0,3,1,29.6,34.0,0.55,0.2836,479,13763
summer,2012,8,17,0,3,1,29.6,33.0,0.49,0.1642,837,13764
summer,2012,8,18,0,3,1,27.7,31.0,0.62,0.2239,891,13765
summer,2012,8,19,0,3,1,26.8,30.0,0.66,0.2537,652,13766
summer,2012,8,20,0,3,1,26.8,30.0,0.66,0.1642,513,13767
summer,2012,8,21,0,3,1,25.8,29.0,0.7,0.1343,320,13768
summer,2012,8,22,0,3,1,25.8,29.0,0.7,0.1045,288,13769
summer,2012,8,23,0,3,1,24.9,28.0,0.74,0.0,152,13770
summer,2012,8,0,0,4,1,24.9,28.0,0.74,0.0,63,13771
summer,2012,8,1,0,4,1,24.0,26.0,0.79,0.1045,42,13772
summer,2012,8,2,0,4,1,23.0,24.0,0.83,0.0896,11,13773
summer,2012,8,3,0,4,1,23.0,24.0,0.83,0.0,6,13774
summer,2012,8,4,0,4,1,23.0,24.0,0.83,0.0,9,13775
summer,2012,8,5,0,4,1,23.0,23.0,0.89,0.1343,41,13776
summer,2012,8,6,0,4,1,23.0,24.0,0.83,0.0,183,13777
summer,2012,8,7,0,4,1,24.9,28.0,0.79,0.0,473,13778
summer,2012,8,8,0,4,1,25.8,30.0,0.74,0.1045,739,13779
summer,2012,8,9,0,4,1,27.7,32.0,0.66,0.1045,343,13780
summer,2012,8,10,0,4,1,29.6,34.0,0.55,0.0,181,13781
summer,2012,8,11,0,4,1,30.5,35.0,0.52,0.1045,226,13782
summer,2012,8,12,0,4,1,31.5,34.0,0.44,0.1343,286,13783
summer,2012,8,13,0,4,1,32.4,36.0,0.44,0.2239,310,13784
summer,2012,8,14,0,4,1,32.4,36.0,0.41,0.1343,225,13785
summer,2012,8,15,0,4,1,28.7,33.0,0.62,0.4627,270,13786
summer,2012,8,16,0,4,1,30.5,34.0,0.46,0.194,406,13787
summer,2012,8,17,0,4,1,30.5,35.0,0.52,0.2537,865,13788
summer,2012,8,18,0,4,1,29.6,35.0,0.59,0.2239,767,13789
summer,2012,8,19,0,4,1,29.6,36.0,0.63,0.1642,607,13790
summer,2012,8,20,0,4,1,28.7,34.0,0.66,0.0,427,13791
summer,2012,8,21,0,4,1,27.7,32.0,0.66,0.2239,342,13792
summer,2012,8,22,0,4,1,26.8,30.0,0.7,0.194,262,13793
summer,2012,8,23,0,4,1,25.8,29.0,0.7,0.2537,177,13794
summer,2012,8,0,0,5,1,25.8,29.0,0.7,0.194,71,13795
summer,2012,8,1,0,5,1,24.9,28.0,0.74,0.194,43,13796
summer,2012,8,2,0,5,1,24.0,26.0,0.79,0.2239,14,13797
summer,2012,8,3,0,5,1,24.0,26.0,0.79,0.2239,6,13798
summer,2012,8,4,0,5,1,23.0,24.0,0.83,0.2537,12,13799
summer,2012,8,5,0,5,1,23.0,24.0,0.83,0.1642,37,13800
summer,2012,8,6,0,5,1,23.0,24.0,0.83,0.2239,163,13801
summer,2012,8,7,0,5,1,24.9,28.0,0.74,0.1045,421,13802
summer,2012,8,8,0,5,1,25.8,29.0,0.7,0.1343,668,13803
summer,2012,8,9,0,5,1,26.8,30.0,0.66,0.1045,396,13804
summer,2012,8,10,0,5,1,29.6,33.0,0.52,0.194,249,13805
summer,2012,8,11,0,5,1,31.5,36.0,0.49,0.2836,263,13806
summer,2012,8,12,0,5,1,32.4,38.0,0.5,0.2985,338,13807
summer,2012,8,13,0,5,1,32.4,37.0,0.47,0.2836,345,13808
summer,2012,8,14,0,5,1,32.4,36.0,0.44,0.2537,331,13809
summer,2012,8,15,0,5,1,33.4,38.0,0.42,0.2537,380,13810
summer,2012,8,16,0,5,1,32.4,36.0,0.41,0.2239,492,13811
summer,2012,8,17,0,5,1,31.5,37.0,0.53,0.2836,741,13812
summer,2012,8,18,0,5,1,30.5,37.0,0.59,0.2537,671,13813
summer,2012,8,19,0,5,1,29.6,36.0,0.63,0.2239,469,13814
summer,2012,8,20,0,5,1,28.7,34.0,0.66,0.2239,389,13815
summer,2012,8,21,0,5,1,27.7,32.0,0.66,0.194,278,13816
summer,2012,8,22,0,5,1,27.7,32.0,0.7,0.2537,202,13817
summer,2012,8,23,0,5,1,26.8,31.0,0.79,0.1343,196,13818
summer,2012,8,0,0,6,0,26.8,31.0,0.79,0.1642,161,13819
summer,2012,8,1,0,6,0,25.8,31.0,0.84,0.194,122,13820
summer,2012,8,2,0,6,0,25.8,31.0,0.84,0.1343,84,13821
summer,2012,8,3,0,6,0,25.8,31.0,0.84,0.1343,30,13822
summer,2012,8,4,0,6,0,25.8,30.0,0.79,0.194,13,13823
summer,2012,8,5,0,6,0,24.9,28.0,0.84,0.2239,17,13824
summer,2012,8,6,0,6,0,24.9,28.0,0.84,0.2239,49,13825
summer,2012,8,7,0,6,0,25.8,30.0,0.77,0.1642,67,13826
summer,2012,8,8,0,6,0,26.8,32.0,0.72,0.194,181,13827
summer,2012,8,9,0,6,0,28.7,34.0,0.65,0.2239,278,13828
summer,2012,8,10,0,6,0,30.5,35.0,0.57,0.194,396,13829
summer,2012,8,11,0,6,0,32.4,37.0,0.47,0.2537,470,13830
summer,2012,8,12,0,6,0,32.4,36.0,0.4,0.3582,547,13831
summer,2012,8,13,0,6,0,33.4,38.0,0.42,0.2985,527,13832
summer,2012,8,14,0,6,0,33.4,37.0,0.4,0.3881,472,13833
summer,2012,8,15,0,6,0,33.4,38.0,0.42,0.4179,489,13834
summer,2012,8,16,0,6,0,34.3,38.0,0.39,0.2985,450,13835
summer,2012,8,17,0,6,0,33.4,36.0,0.37,0.2985,492,13836
summer,2012,8,18,0,6,0,32.4,36.0,0.41,0.3284,490,13837
summer,2012,8,19,0,6,0,30.5,35.0,0.52,0.3582,397,13838
summer,2012,8,20,0,6,0,30.5,35.0,0.52,0.2985,312,13839
summer,2012,8,21,0,6,0,29.6,35.0,0.59,0.2537,289,13840
summer,2012,8,22,0,6,0,27.7,32.0,0.66,0.2836,269,13841
summer,2012,8,23,0,6,0,27.7,32.0,0.66,0.2985,222,13842
summer,2012,8,0,0,0,0,26.8,30.0,0.7,0.2836,153,13843
summer,2012,8,1,0,0,0,26.8,30.0,0.7,0.2537,87,13844
summer,2012,8,2,0,0,0,26.8,30.0,0.7,0.2985,73,13845
summer,2012,8,3,0,0,0,25.8,30.0,0.74,0.2537,41,13846
summer,2012,8,4,0,0,0,25.8,30.0,0.74,0.2537,14,13847
summer,2012,8,5,0,0,0,25.8,30.0,0.74,0.2537,19,13848
summer,2012,8,6,0,0,0,25.8,30.0,0.79,0.2537,19,13849
summer,2012,8,7,0,0,0,26.8,31.0,0.74,0.2985,68,13850
summer,2012,8,8,0,0,0,27.7,32.0,0.66,0.3284,108,13851
summer,2012,8,9,0,0,0,29.6,35.0,0.59,0.3582,229,13852
summer,2012,8,10,0,0,0,29.6,35.0,0.59,0.4179,364,13853
summer,2012,8,11,0,0,0,30.5,36.0,0.56,0.4179,437,13854
summer,2012,8,12,0,0,0,32.4,37.0,0.47,0.5224,491,13855
summer,2012,8,13,0,0,0,33.4,38.0,0.44,0.4627,523,13856
summer,2012,8,14,0,0,0,34.3,40.0,0.42,0.4627,526,13857
summer,2012,8,15,0,0,0,34.3,38.0,0.37,0.5224,450,13858
summer,2012,8,16,0,0,0,30.5,34.0,0.46,0.2537,421,13859
summer,2012,8,17,0,0,0,30.5,34.0,0.46,0.2537,382,13860
summer,2012,8,18,0,0,0,24.9,28.0,0.74,0.1343,229,13861
summer,2012,8,19,0,0,0,24.9,28.0,0.84,0.2239,185,13862
summer,2012,8,20,0,0,0,24.9,28.0,0.84,0.1045,193,13863
summer,2012,8,21,0,0,0,25.8,30.0,0.79,0.1045,208,13864
summer,2012,8,22,0,0,0,25.8,30.0,0.79,0.0896,157,13865
summer,2012,8,23,0,0,0,25.8,30.0,0.79,0.1642,87,13866
summer,2012,8,0,0,1,1,25.8,30.0,0.79,0.0,33,13867
summer,2012,8,1,0,1,1,25.8,30.0,0.79,0.0896,11,13868
summer,2012,8,2,0,1,1,25.8,30.0,0.79,0.1343,5,13869
summer,2012,8,3,0,1,1,25.8,30.0,0.79,0.0896,5,13870
summer,2012,8,4,0,1,1,25.8,30.0,0.74,0.1343,11,13871
summer,2012,8,5,0,1,1,24.9,28.0,0.79,0.194,25,13872
summer,2012,8,6,0,1,1,24.9,28.0,0.79,0.2239,141,13873
summer,2012,8,7,0,1,1,25.8,29.0,0.7,0.194,407,13874
summer,2012,8,8,0,1,1,24.9,28.0,0.79,0.0,605,13875
summer,2012,8,9,0,1,1,24.9,28.0,0.79,0.1642,276,13876
summer,2012,8,10,0,1,1,26.8,30.0,0.7,0.2239,213,13877
summer,2012,8,11,0,1,1,27.7,32.0,0.66,0.1343,260,13878
summer,2012,8,12,0,1,1,28.7,32.0,0.55,0.0896,285,13879
summer,2012,8,13,0,1,1,29.6,33.0,0.49,0.2239,289,13880
summer,2012,8,14,0,1,1,30.5,34.0,0.46,0.0,287,13881
summer,2012,8,15,0,1,1,30.5,34.0,0.46,0.1343,274,13882
summer,2012,8,16,0,1,1,31.5,34.0,0.41,0.1045,451,13883
summer,2012,8,17,0,1,1,30.5,33.0,0.41,0.0,858,13884
summer,2012,8,18,0,1,1,30.5,33.0,0.41,0.1343,843,13885
summer,2012,8,19,0,1,1,28.7,33.0,0.59,0.194,640,13886
summer,2012,8,20,0,1,1,27.7,32.0,0.66,0.1642,457,13887
summer,2012,8,21,0,1,1,26.8,30.0,0.7,0.194,317,13888
summer,2012,8,22,0,1,1,26.8,30.0,0.7,0.0896,207,13889
summer,2012,8,23,0,1,1,25.8,30.0,0.74,0.194,113,13890
summer,2012,8,0,0,2,1,24.9,28.0,0.84,0.194,47,13891
summer,2012,8,1,0,2,1,24.9,28.0,0.84,0.1343,18,13892
summer,2012,8,2,0,2,1,24.9,28.0,0.84,0.1343,13,13893
summer,2012,8,3,0,2,1,24.9,28.0,0.84,0.0,6,13894
summer,2012,8,4,0,2,1,24.0,26.0,0.83,0.1343,9,13895
summer,2012,8,5,0,2,1,24.9,28.0,0.79,0.1045,36,13896
summer,2012,8,6,0,2,1,24.9,28.0,0.79,0.194,179,13897
summer,2012,8,7,0,2,1,24.9,28.0,0.74,0.1343,502,13898
summer,2012,8,8,0,2,1,24.9,27.0,0.7,0.1642,705,13899
summer,2012,8,9,0,2,1,24.9,28.0,0.74,0.1343,327,13900
summer,2012,8,10,0,2,1,26.8,30.0,0.7,0.1343,250,13901
summer,2012,8,11,0,2,1,27.7,32.0,0.66,0.0896,214,13902
summer,2012,8,12,0,2,1,29.6,34.0,0.55,0.1343,283,13903
summer,2012,8,13,0,2,1,29.6,33.0,0.52,0.194,253,13904
summer,2012,8,14,0,2,1,30.5,34.0,0.46,0.0,261,13905
summer,2012,8,15,0,2,1,29.6,33.0,0.52,0.0,306,13906
summer,2012,8,16,0,2,1,27.7,32.0,0.66,0.2836,445,13907
summer,2012,8,17,0,2,1,28.7,33.0,0.62,0.1343,868,13908
summer,2012,8,18,0,2,1,27.7,31.0,0.62,0.1642,814,13909
summer,2012,8,19,0,2,1,27.7,32.0,0.66,0.1045,610,13910
summer,2012,8,20,0,2,1,26.8,30.0,0.7,0.1343,448,13911
summer,2012,8,21,0,2,1,25.8,30.0,0.74,0.0,317,13912
summer,2012,8,22,0,2,1,25.8,30.0,0.74,0.1045,224,13913
summer,2012,8,23,0,2,1,25.8,30.0,0.79,0.0,138,13914
summer,2012,8,0,0,3,1,24.9,28.0,0.84,0.0,58,13915
summer,2012,8,1,0,3,1,25.8,30.0,0.79,0.0,23,13916
summer,2012,8,2,0,3,1,24.9,28.0,0.84,0.0,6,13917
summer,2012,8,3,0,3,1,24.9,28.0,0.84,0.0,7,13918
summer,2012,8,4,0,3,1,24.9,28.0,0.84,0.0,7,13919
summer,2012,8,5,0,3,1,24.0,26.0,0.89,0.1642,43,13920
summer,2012,8,6,0,3,1,24.9,28.0,0.84,0.1642,173,13921
summer,2012,8,7,0,3,1,24.9,28.0,0.84,0.1642,482,13922
summer,2012,8,8,0,3,1,26.8,32.0,0.72,0.0896,737,13923
summer,2012,8,9,0,3,1,27.7,32.0,0.66,0.0,341,13924
summer,2012,8,10,0,3,1,29.6,33.0,0.52,0.1343,214,13925
summer,2012,8,11,0,3,1,29.6,33.0,0.52,0.0,239,13926
summer,2012,8,12,0,3,1,29.6,33.0,0.52,0.0,280,13927
summer,2012,8,13,0,3,1,29.6,33.0,0.52,0.0,313,13928
summer,2012,8,14,0,3,1,29.6,33.0,0.52,0.2537,236,13929
summer,2012,8,15,0,3,1,31.5,34.0,0.44,0.194,278,13930
summer,2012,8,16,0,3,1,29.6,33.0,0.49,0.2836,441,13931
summer,2012,8,17,0,3,1,29.6,34.0,0.55,0.2836,858,13932
summer,2012,8,18,0,3,1,28.7,32.0,0.55,0.1642,862,13933
summer,2012,8,19,0,3,1,27.7,32.0,0.66,0.2239,686,13934
summer,2012,8,20,0,3,1,26.8,30.0,0.66,0.194,500,13935
summer,2012,8,21,0,3,1,26.8,30.0,0.66,0.1045,381,13936
summer,2012,8,22,0,3,1,25.8,30.0,0.74,0.1045,233,13937
summer,2012,8,23,0,3,1,25.8,29.0,0.7,0.1343,136,13938
summer,2012,8,0,0,4,1,25.8,30.0,0.74,0.194,67,13939
summer,2012,8,1,0,4,1,24.9,28.0,0.79,0.1343,28,13940
summer,2012,8,2,0,4,1,24.9,28.0,0.84,0.0896,14,13941
summer,2012,8,3,0,4,1,24.0,26.0,0.83,0.0896,6,13942
summer,2012,8,4,0,4,1,24.0,26.0,0.89,0.1343,10,13943
summer,2012,8,5,0,4,1,23.0,23.0,0.94,0.0,41,13944
summer,2012,8,6,0,4,1,23.0,24.0,0.83,0.1642,167,13945
summer,2012,8,7,0,4,1,24.9,28.0,0.84,0.1642,475,13946
summer,2012,8,8,0,4,1,25.8,30.0,0.74,0.1045,698,13947
summer,2012,8,9,0,4,1,27.7,32.0,0.66,0.1642,353,13948
summer,2012,8,10,0,4,1,29.6,34.0,0.55,0.2239,205,13949
summer,2012,8,11,0,4,1,31.5,34.0,0.44,0.0,260,13950
summer,2012,8,12,0,4,1,31.5,34.0,0.44,0.1045,277,13951
summer,2012,8,13,0,4,1,32.4,36.0,0.41,0.1045,281,13952
summer,2012,8,14,0,4,1,33.4,35.0,0.32,0.2239,247,13953
summer,2012,8,15,0,4,1,33.4,35.0,0.32,0.2239,267,13954
summer,2012,8,16,0,4,1,32.4,35.0,0.39,0.2537,417,13955
summer,2012,8,17,0,4,1,32.4,34.0,0.36,0.2537,810,13956
summer,2012,8,18,0,4,1,30.5,34.0,0.46,0.2537,811,13957
summer,2012,8,19,0,4,1,29.6,34.0,0.55,0.194,623,13958
summer,2012,8,20,0,4,1,24.9,27.0,0.54,0.2836,478,13959
summer,2012,8,21,0,4,1,24.9,27.0,0.58,0.1642,336,13960
summer,2012,8,22,0,4,1,23.0,25.0,0.69,0.2239,259,13961
summer,2012,8,23,0,4,1,23.0,25.0,0.74,0.0,156,13962
summer,2012,8,0,0,5,1,24.9,27.0,0.65,0.0896,85,13963
summer,2012,8,1,0,5,1,24.9,27.0,0.65,0.1045,41,13964
summer,2012,8,2,0,5,1,24.9,28.0,0.74,0.1642,20,13965
summer,2012,8,3,0,5,1,25.8,30.0,0.79,0.194,9,13966
summer,2012,8,4,0,5,1,24.9,28.0,0.84,0.2836,7,13967
summer,2012,8,5,0,5,1,24.9,28.0,0.84,0.2836,33,13968
summer,2012,8,6,0,5,1,22.1,22.0,0.89,0.2985,44,13969
summer,2012,8,7,0,5,1,22.1,22.0,0.89,0.1045,133,13970
summer,2012,8,8,0,5,1,21.1,20.0,0.91,0.1642,119,13971
summer,2012,8,9,0,5,1,22.1,22.0,0.89,0.0,220,13972
summer,2012,8,10,0,5,1,23.0,23.0,0.89,0.1045,193,13973
summer,2012,8,11,0,5,1,24.0,26.0,0.79,0.1343,251,13974
summer,2012,8,12,0,5,1,26.8,30.0,0.66,0.3582,315,13975
summer,2012,8,13,0,5,1,27.7,31.0,0.58,0.3582,290,13976
summer,2012,8,14,0,5,1,27.7,31.0,0.58,0.3582,307,13977
summer,2012,8,15,0,5,1,29.6,33.0,0.52,0.4478,324,13978
summer,2012,8,16,0,5,1,28.7,32.0,0.55,0.2985,467,13979
summer,2012,8,17,0,5,1,29.6,33.0,0.52,0.2836,730,13980
summer,2012,8,18,0,5,1,27.7,31.0,0.62,0.2985,640,13981
summer,2012,8,19,0,5,1,27.7,31.0,0.62,0.2836,492,13982
summer,2012,8,20,0,5,1,26.8,30.0,0.66,0.2985,370,13983
summer,2012,8,21,0,5,1,26.8,30.0,0.66,0.2537,286,13984
summer,2012,8,22,0,5,1,25.8,30.0,0.74,0.2836,218,13985
summer,2012,8,23,0,5,1,25.8,29.0,0.7,0.2836,192,13986
summer,2012,8,0,0,6,0,24.9,27.0,0.7,0.2836,180,13987
summer,2012,8,1,0,6,0,23.0,25.0,0.74,0.2239,116,13988
summer,2012,8,2,0,6,0,22.1,23.0,0.78,0.194,85,13989
summer,2012,8,3,0,6,0,21.1,22.0,0.83,0.1642,21,13990
summer,2012,8,4,0,6,0,21.1,22.0,0.83,0.1045,10,13991
summer,2012,8,5,0,6,0,21.1,21.0,0.88,0.1045,11,13992
summer,2012,8,6,0,6,0,21.1,21.0,0.88,0.1045,23,13993
summer,2012,8,7,0,6,0,22.1,22.0,0.83,0.0896,62,13994
summer,2012,8,8,0,6,0,23.0,24.0,0.83,0.1045,162,13995
summer,2012,8,9,0,6,0,24.0,26.0,0.79,0.194,271,13996
summer,2012,8,10,0,6,0,25.8,29.0,0.62,0.0896,407,13997
summer,2012,8,11,0,6,0,26.8,30.0,0.66,0.1642,499,13998
summer,2012,8,12,0,6,0,27.7,31.0,0.58,0.2239,546,13999
summer,2012,8,13,0,6,0,29.6,33.0,0.49,0.3582,569,14000
summer,2012,8,14,0,6,0,29.6,33.0,0.49,0.2985,538,14001
summer,2012,8,15,0,6,0,29.6,32.0,0.46,0.2836,562,14002
summer,2012,8,16,0,6,0,29.6,32.0,0.46,0.2985,531,14003
summer,2012,8,17,0,6,0,26.8,30.0,0.66,0.3582,512,14004
summer,2012,8,18,0,6,0,24.9,28.0,0.74,0.2985,300,14005
summer,2012,8,19,0,6,0,23.0,23.0,0.89,0.1045,275,14006
summer,2012,8,20,0,6,0,23.0,23.0,0.89,0.4179,160,14007
summer,2012,8,21,0,6,0,23.0,23.0,0.89,0.1642,128,14008
summer,2012,8,22,0,6,0,23.0,23.0,0.89,0.1642,168,14009
summer,2012,8,23,0,6,0,23.0,24.0,0.78,0.1642,163,14010
summer,2012,8,0,0,0,0,22.1,24.0,0.73,0.1343,120,14011
summer,2012,8,1,0,0,0,21.1,23.0,0.78,0.1343,113,14012
summer,2012,8,2,0,0,0,22.1,24.0,0.69,0.1343,86,14013
summer,2012,8,3,0,0,0,21.1,23.0,0.73,0.0896,48,14014
summer,2012,8,4,0,0,0,22.1,24.0,0.69,0.0896,10,14015
summer,2012,8,5,0,0,0,22.1,25.0,0.61,0.194,10,14016
summer,2012,8,6,0,0,0,22.1,24.0,0.65,0.1642,16,14017
summer,2012,8,7,0,0,0,22.1,24.0,0.65,0.1343,39,14018
summer,2012,8,8,0,0,0,23.0,25.0,0.54,0.2239,119,14019
summer,2012,8,9,0,0,0,24.9,27.0,0.48,0.2239,217,14020
summer,2012,8,10,0,0,0,24.9,27.0,0.51,0.1642,328,14021
summer,2012,8,11,0,0,0,26.8,28.0,0.42,0.1642,449,14022
summer,2012,8,12,0,0,0,26.8,28.0,0.42,0.194,505,14023
summer,2012,8,13,0,0,0,28.7,30.0,0.4,0.0,543,14024
summer,2012,8,14,0,0,0,27.7,29.0,0.4,0.194,579,14025
summer,2012,8,15,0,0,0,27.7,29.0,0.4,0.1343,577,14026
summer,2012,8,16,0,0,0,27.7,29.0,0.4,0.1045,513,14027
summer,2012,8,17,0,0,0,29.6,30.0,0.33,0.0,505,14028
summer,2012,8,18,0,0,0,28.7,29.0,0.35,0.1045,491,14029
summer,2012,8,19,0,0,0,26.8,27.0,0.4,0.1343,465,14030
summer,2012,8,20,0,0,0,25.8,27.0,0.45,0.0,300,14031
summer,2012,8,21,0,0,0,25.8,28.0,0.51,0.0896,220,14032
summer,2012,8,22,0,0,0,24.9,27.0,0.58,0.1343,181,14033
summer,2012,8,23,0,0,0,24.0,26.0,0.61,0.0,110,14034
summer,2012,8,0,0,1,1,23.0,25.0,0.65,0.1045,47,14035
summer,2012,8,1,0,1,1,23.0,25.0,0.65,0.0896,14,14036
summer,2012,8,2,0,1,1,22.1,24.0,0.69,0.1045,9,14037
summer,2012,8,3,0,1,1,22.1,24.0,0.69,0.0,6,14038
summer,2012,8,4,0,1,1,22.1,24.0,0.69,0.1045,11,14039
summer,2012,8,5,0,1,1,22.1,24.0,0.69,0.1045,36,14040
summer,2012,8,6,0,1,1,21.1,23.0,0.73,0.0896,159,14041
summer,2012,8,7,0,1,1,23.0,25.0,0.65,0.1343,436,14042
summer,2012,8,8,0,1,1,25.8,28.0,0.51,0.0896,673,14043
summer,2012,8,9,0,1,1,26.8,28.0,0.45,0.0,305,14044
summer,2012,8,10,0,1,1,27.7,29.0,0.4,0.0,199,14045
summer,2012,8,11,0,1,1,27.7,29.0,0.4,0.0896,245,14046
summer,2012,8,12,0,1,1,28.7,30.0,0.4,0.194,276,14047
summer,2012,8,13,0,1,1,28.7,30.0,0.4,0.1642,254,14048
summer,2012,8,14,0,1,1,29.6,30.0,0.33,0.1045,248,14049
summer,2012,8,15,0,1,1,30.5,32.0,0.34,0.2239,274,14050
summer,2012,8,16,0,1,1,29.6,31.0,0.36,0.0896,464,14051
summer,2012,8,17,0,1,1,29.6,31.0,0.36,0.1642,818,14052
summer,2012,8,18,0,1,1,27.7,30.0,0.52,0.2836,812,14053
summer,2012,8,19,0,1,1,26.8,29.0,0.58,0.1642,555,14054
summer,2012,8,20,0,1,1,26.8,29.0,0.62,0.2239,432,14055
summer,2012,8,21,0,1,1,25.8,29.0,0.66,0.194,290,14056
summer,2012,8,22,0,1,1,25.8,29.0,0.62,0.3284,192,14057
summer,2012,8,23,0,1,1,24.9,27.0,0.7,0.2239,128,14058
summer,2012,8,0,0,2,1,24.9,28.0,0.74,0.2239,60,14059
summer,2012,8,1,0,2,1,24.0,26.0,0.79,0.2537,27,14060
summer,2012,8,2,0,2,1,24.0,26.0,0.83,0.194,11,14061
summer,2012,8,3,0,2,1,24.0,26.0,0.83,0.194,3,14062
summer,2012,8,4,0,2,1,24.0,26.0,0.83,0.194,5,14063
summer,2012,8,5,0,2,1,24.0,26.0,0.89,0.194,36,14064
summer,2012,8,6,0,2,1,22.1,22.0,0.83,0.194,64,14065
summer,2012,8,7,0,2,1,23.0,24.0,0.83,0.0896,179,14066
summer,2012,8,8,0,2,1,23.0,23.0,0.89,0.0896,618,14067
summer,2012,8,9,0,2,1,24.9,28.0,0.74,0.0,402,14068
summer,2012,8,10,0,2,1,24.9,28.0,0.79,0.1045,208,14069
summer,2012,8,11,0,2,1,26.8,29.0,0.62,0.0,196,14070
summer,2012,8,12,0,2,1,28.7,31.0,0.49,0.1343,300,14071
summer,2012,8,13,0,2,1,29.6,32.0,0.46,0.0896,286,14072
summer,2012,8,14,0,2,1,30.5,33.0,0.41,0.2239,255,14073
summer,2012,8,15,0,2,1,30.5,34.0,0.46,0.2239,283,14074
summer,2012,8,16,0,2,1,30.5,33.0,0.43,0.2239,458,14075
summer,2012,8,17,0,2,1,27.7,32.0,0.66,0.2537,812,14076
summer,2012,8,18,0,2,1,27.7,31.0,0.62,0.2836,854,14077
summer,2012,8,19,0,2,1,27.7,32.0,0.66,0.194,627,14078
summer,2012,8,20,0,2,1,26.8,31.0,0.74,0.2239,436,14079
summer,2012,8,21,0,2,1,26.8,29.0,0.62,0.2239,308,14080
summer,2012,8,22,0,2,1,25.8,29.0,0.66,0.0896,189,14081
summer,2012,8,23,0,2,1,25.8,29.0,0.66,0.1642,167,14082
summer,2012,8,0,0,3,1,24.9,27.0,0.61,0.194,60,14083
summer,2012,8,1,0,3,1,24.9,27.0,0.61,0.0,37,14084
summer,2012,8,2,0,3,1,24.0,26.0,0.65,0.0,8,14085
summer,2012,8,3,0,3,1,23.0,25.0,0.74,0.1045,11,14086
summer,2012,8,4,0,3,1,22.1,22.0,0.83,0.1045,4,14087
summer,2012,8,5,0,3,1,22.1,23.0,0.78,0.1045,39,14088
summer,2012,8,6,0,3,1,22.1,23.0,0.78,0.1045,172,14089
summer,2012,8,7,0,3,1,23.0,25.0,0.69,0.194,492,14090
summer,2012,8,8,0,3,1,24.9,27.0,0.65,0.2836,682,14091
summer,2012,8,9,0,3,1,25.8,29.0,0.62,0.194,367,14092
summer,2012,8,10,0,3,1,25.8,29.0,0.62,0.194,233,14093
summer,2012,8,11,0,3,1,26.8,29.0,0.58,0.194,235,14094
summer,2012,8,12,0,3,1,26.8,29.0,0.55,0.2239,307,14095
summer,2012,8,13,0,3,1,28.7,31.0,0.49,0.194,294,14096
summer,2012,8,14,0,3,1,27.7,30.0,0.52,0.2985,255,14097
summer,2012,8,15,0,3,1,27.7,30.0,0.52,0.2537,266,14098
summer,2012,8,16,0,3,1,27.7,29.0,0.48,0.194,431,14099
summer,2012,8,17,0,3,1,26.8,29.0,0.55,0.2836,851,14100
summer,2012,8,18,0,3,1,26.8,28.0,0.51,0.2239,848,14101
summer,2012,8,19,0,3,1,24.9,27.0,0.61,0.1343,649,14102
summer,2012,8,20,0,3,1,24.9,27.0,0.61,0.1343,427,14103
summer,2012,8,21,0,3,1,24.9,27.0,0.61,0.194,315,14104
summer,2012,8,22,0,3,1,24.9,27.0,0.61,0.1642,226,14105
summer,2012,8,23,0,3,1,24.0,26.0,0.65,0.1045,138,14106
summer,2012,8,0,0,4,1,23.0,25.0,0.69,0.0,76,14107
summer,2012,8,1,0,4,1,22.1,24.0,0.73,0.0,21,14108
summer,2012,8,2,0,4,1,22.1,24.0,0.69,0.194,15,14109
summer,2012,8,3,0,4,1,21.1,23.0,0.73,0.2537,4,14110
summer,2012,8,4,0,4,1,21.1,23.0,0.73,0.2239,5,14111
summer,2012,8,5,0,4,1,20.2,22.0,0.78,0.1642,37,14112
summer,2012,8,6,0,4,1,20.2,22.0,0.78,0.1642,165,14113
summer,2012,8,7,0,4,1,22.1,24.0,0.69,0.2239,464,14114
summer,2012,8,8,0,4,1,24.0,26.0,0.61,0.194,682,14115
summer,2012,8,9,0,4,1,25.8,28.0,0.54,0.1045,337,14116
summer,2012,8,10,0,4,1,26.8,28.0,0.48,0.1343,199,14117
summer,2012,8,11,0,4,1,27.7,28.0,0.37,0.0896,274,14118
summer,2012,8,12,0,4,1,29.6,30.0,0.33,0.1045,343,14119
summer,2012,8,13,0,4,1,29.6,30.0,0.31,0.2239,300,14120
summer,2012,8,14,0,4,1,30.5,31.0,0.32,0.0,248,14121
summer,2012,8,15,0,4,1,29.6,30.0,0.33,0.2537,260,14122
summer,2012,8,16,0,4,1,30.5,31.0,0.32,0.2239,419,14123
summer,2012,8,17,0,4,1,30.5,32.0,0.34,0.194,897,14124
summer,2012,8,18,0,4,1,29.6,31.0,0.36,0.0,832,14125
summer,2012,8,19,0,4,1,27.7,29.0,0.4,0.1045,677,14126
summer,2012,8,20,0,4,1,27.7,29.0,0.4,0.0896,514,14127
summer,2012,8,21,0,4,1,26.8,28.0,0.48,0.194,356,14128
summer,2012,8,22,0,4,1,25.8,28.0,0.51,0.1642,254,14129
